2018-08-14 21:00:00,21.0,580.0
2018-08-14 21:30:00,21.5,530.0
2018-08-14 22:00:00,22.0,410.0
2018-08-14 22:30:00,22.5,370.0
2018-08-14 23:00:00,23.0,420.0
2018-08-14 23:30:00,23.5,370.0
2018-08-15 00:00:00,0.0,360.0
2018-08-15 00:30:00,0.5,240.0
2018-08-15 01:00:00,1.0,260.0
2018-08-15 01:30:00,1.5,230.0
2018-08-15 02:00:00,2.0,190.0
2018-08-15 02:30:00,2.5,220.0
2018-08-15 03:00:00,3.0,170.0
2018-08-15 03:30:00,3.5,170.0
2018-08-15 04:00:00,4.0,180.0
2018-08-15 04:30:00,4.5,160.0
2018-08-15 05:00:00,5.0,140.0
2018-08-15 05:30:00,5.5,180.0
2018-08-15 06:00:00,6.0,410.0
2018-08-15 06:30:00,6.5,290.0
2018-08-15 07:00:00,7.0,330.0
2018-08-15 07:30:00,7.5,260.0
2018-08-15 08:00:00,8.0,130.0
2018-08-15 08:30:00,8.5,180.0
2018-08-15 09:00:00,9.0,310.0
2018-08-15 09:30:00,9.5,220.0
2018-08-15 10:00:00,10.0,220.0
2018-08-15 10:30:00,10.5,220.0
2018-08-15 11:00:00,11.0,250.0
2018-08-15 11:30:00,11.5,230.0
2018-08-15 12:00:00,12.0,270.0
2018-08-15 12:30:00,12.5,230.0
2018-08-15 13:00:00,13.0,210.0
2018-08-15 13:30:00,13.5,300.0
2018-08-15 14:00:00,14.0,260.0
2018-08-15 14:30:00,14.5,250.0
2018-08-15 15:00:00,15.0,240.0
2018-08-15 15:30:00,15.5,250.0
2018-08-15 16:00:00,16.0,520.0
2018-08-15 16:30:00,16.5,690.0
2018-08-15 17:00:00,17.0,440.0
2018-08-15 17:30:00,17.5,410.0
2018-08-15 18:00:00,18.0,400.0
2018-08-15 18:30:00,18.5,610.0
2018-08-15 19:00:00,19.0,400.0
2018-08-15 19:30:00,19.5,380.0
2018-08-15 20:00:00,20.0,310.0
2018-08-15 20:30:00,20.5,430.0
2018-08-15 21:00:00,21.0,500.0
2018-08-15 21:30:00,21.5,470.0
2018-08-15 22:00:00,22.0,440.0
2018-08-15 22:30:00,22.5,240.0
2018-08-15 23:00:00,23.0,220.0
2018-08-15 23:30:00,23.5,160.0
2018-08-16 00:00:00,0.0,220.0
2018-08-16 00:30:00,0.5,200.0
2018-08-16 01:00:00,1.0,110.0
2018-08-16 01:30:00,1.5,100.0
2018-08-16 02:00:00,2.0,110.0
2018-08-16 02:30:00,2.5,100.0
2018-08-16 03:00:00,3.0,100.0
2018-08-16 03:30:00,3.5,110.0
2018-08-16 04:00:00,4.0,90.0
2018-08-16 04:30:00,4.5,100.0
2018-08-16 05:00:00,5.0,110.0
2018-08-16 05:30:00,5.5,120.0
2018-08-16 06:00:00,6.0,130.0
2018-08-16 06:30:00,6.5,120.0
2018-08-16 07:00:00,7.0,100.0
2018-08-16 07:30:00,7.5,110.0
2018-08-16 08:00:00,8.0,100.0
2018-08-16 08:30:00,8.5,310.0
2018-08-16 09:00:00,9.0,270.0
2018-08-16 09:30:00,9.5,280.0
2018-08-16 10:00:00,10.0,250.0
2018-08-16 10:30:00,10.5,220.0
2018-08-16 11:00:00,11.0,250.0
2018-08-16 11:30:00,11.5,230.0
2018-08-16 12:00:00,12.0,240.0
2018-08-16 12:30:00,12.5,270.0
2018-08-16 13:00:00,13.0,330.0
2018-08-16 13:30:00,13.5,810.0
2018-08-16 14:00:00,14.0,790.0
2018-08-16 14:30:00,14.5,660.0
2018-08-16 15:00:00,15.0,390.0
2018-08-16 15:30:00,15.5,270.0
2018-08-16 16:00:00,16.0,260.0
2018-08-16 16:30:00,16.5,340.0
2018-08-16 17:00:00,17.0,330.0
2018-08-16 17:30:00,17.5,260.0
2018-08-16 18:00:00,18.0,280.0
2018-08-16 18:30:00,18.5,330.0
2018-08-16 19:00:00,19.0,420.0
2018-08-16 19:30:00,19.5,400.0
2018-08-16 20:00:00,20.0,300.0
2018-08-16 20:30:00,20.5,280.0
2018-08-16 21:00:00,21.0,140.0
2018-08-16 21:30:00,21.5,110.0
2018-08-16 22:00:00,22.0,120.0
2018-08-16 22:30:00,22.5,160.0
2018-08-16 23:00:00,23.0,160.0
2018-08-16 23:30:00,23.5,170.0
2018-08-17 00:00:00,0.0,120.0
2018-08-17 00:30:00,0.5,110.0
2018-08-17 01:00:00,1.0,100.0
2018-08-17 01:30:00,1.5,100.0
2018-08-17 02:00:00,2.0,70.0
2018-08-17 02:30:00,2.5,80.0
2018-08-17 03:00:00,3.0,90.0
2018-08-17 03:30:00,3.5,80.0
2018-08-17 04:00:00,4.0,110.0
2018-08-17 04:30:00,4.5,90.0
2018-08-17 05:00:00,5.0,100.0
2018-08-17 05:30:00,5.5,60.0
2018-08-17 06:00:00,6.0,80.0
2018-08-17 06:30:00,6.5,50.0
2018-08-17 07:00:00,7.0,50.0
2018-08-17 07:30:00,7.5,130.0
2018-08-17 08:00:00,8.0,240.0
2018-08-17 08:30:00,8.5,200.0
2018-08-17 09:00:00,9.0,130.0
2018-08-17 09:30:00,9.5,80.0
2018-08-17 10:00:00,10.0,90.0
2018-08-17 10:30:00,10.5,110.0
2018-08-17 11:00:00,11.0,90.0
2018-08-17 11:30:00,11.5,120.0
2018-08-17 12:00:00,12.0,80.0
2018-08-17 12:30:00,12.5,70.0
2018-08-17 13:00:00,13.0,110.0
2018-08-17 13:30:00,13.5,110.0
2018-08-17 14:00:00,14.0,100.0
2018-08-17 14:30:00,14.5,120.0
2018-08-17 15:00:00,15.0,100.0
2018-08-17 15:30:00,15.5,160.0
2018-08-17 16:00:00,16.0,260.0
2018-08-17 16:30:00,16.5,220.0
2018-08-17 17:00:00,17.0,220.0
2018-08-17 17:30:00,17.5,120.0
2018-08-17 18:00:00,18.0,100.0
2018-08-17 18:30:00,18.5,150.0
2018-08-17 19:00:00,19.0,130.0
2018-08-17 19:30:00,19.5,100.0
2018-08-17 20:00:00,20.0,120.0
2018-08-17 20:30:00,20.5,90.0
2018-08-17 21:00:00,21.0,100.0
2018-08-17 21:30:00,21.5,80.0
2018-08-17 22:00:00,22.0,80.0
2018-08-17 22:30:00,22.5,70.0
2018-08-17 23:00:00,23.0,80.0
2018-08-17 23:30:00,23.5,100.0
2018-08-18 00:00:00,0.0,50.0
2018-08-18 00:30:00,0.5,50.0
2018-08-18 01:00:00,1.0,60.0
2018-08-18 01:30:00,1.5,40.0
2018-08-18 02:00:00,2.0,60.0
2018-08-18 02:30:00,2.5,40.0
2018-08-18 03:00:00,3.0,40.0
2018-08-18 03:30:00,3.5,70.0
2018-08-18 04:00:00,4.0,90.0
2018-08-18 04:30:00,4.5,80.0
2018-08-18 05:00:00,5.0,70.0
2018-08-18 05:30:00,5.5,40.0
2018-08-18 06:00:00,6.0,50.0
2018-08-18 06:30:00,6.5,70.0
2018-08-18 07:00:00,7.0,50.0
2018-08-18 07:30:00,7.5,50.0
2018-08-18 08:00:00,8.0,50.0
2018-08-18 08:30:00,8.5,260.0
2018-08-18 09:00:00,9.0,150.0
2018-08-18 09:30:00,9.5,80.0
2018-08-18 10:00:00,10.0,90.0
2018-08-18 10:30:00,10.5,100.0
2018-08-18 11:00:00,11.0,90.0
2018-08-18 11:30:00,11.5,110.0
2018-08-18 12:00:00,12.0,100.0
2018-08-18 12:30:00,12.5,70.0
2018-08-18 13:00:00,13.0,110.0
2018-08-18 13:30:00,13.5,90.0
2018-08-18 14:00:00,14.0,100.0
2018-08-18 14:30:00,14.5,110.0
2018-08-18 15:00:00,15.0,100.0
2018-08-18 15:30:00,15.5,120.0
2018-08-18 16:00:00,16.0,120.0
2018-08-18 16:30:00,16.5,130.0
2018-08-18 17:00:00,17.0,120.0
2018-08-18 17:30:00,17.5,170.0
2018-08-18 18:00:00,18.0,140.0
2018-08-18 18:30:00,18.5,150.0
2018-08-18 19:00:00,19.0,130.0
2018-08-18 19:30:00,19.5,150.0
2018-08-18 20:00:00,20.0,90.0
2018-08-18 20:30:00,20.5,190.0
2018-08-18 21:00:00,21.0,260.0
2018-08-18 21:30:00,21.5,120.0
2018-08-18 22:00:00,22.0,110.0
2018-08-18 22:30:00,22.5,110.0
2018-08-18 23:00:00,23.0,70.0
2018-08-18 23:30:00,23.5,130.0
2018-08-19 00:00:00,0.0,70.0
2018-08-19 00:30:00,0.5,60.0
2018-08-19 01:00:00,1.0,60.0
2018-08-19 01:30:00,1.5,50.0
2018-08-19 02:00:00,2.0,60.0
2018-08-19 02:30:00,2.5,70.0
2018-08-19 03:00:00,3.0,40.0
2018-08-19 03:30:00,3.5,50.0
2018-08-19 04:00:00,4.0,60.0
2018-08-19 04:30:00,4.5,100.0
2018-08-19 05:00:00,5.0,70.0
2018-08-19 05:30:00,5.5,80.0
2018-08-19 06:00:00,6.0,50.0
2018-08-19 06:30:00,6.5,40.0
2018-08-19 07:00:00,7.0,80.0
2018-08-19 07:30:00,7.5,40.0
2018-08-19 08:00:00,8.0,220.0
2018-08-19 08:30:00,8.5,160.0
2018-08-19 09:00:00,9.0,80.0
2018-08-19 09:30:00,9.5,100.0
2018-08-19 10:00:00,10.0,100.0
2018-08-19 10:30:00,10.5,90.0
2018-08-19 11:00:00,11.0,100.0
2018-08-19 11:30:00,11.5,100.0
2018-08-19 12:00:00,12.0,100.0
2018-08-19 12:30:00,12.5,90.0
2018-08-19 13:00:00,13.0,100.0
2018-08-19 13:30:00,13.5,110.0
2018-08-19 14:00:00,14.0,110.0
2018-08-19 14:30:00,14.5,100.0
2018-08-19 15:00:00,15.0,120.0
2018-08-19 15:30:00,15.5,110.0
2018-08-19 16:00:00,16.0,100.0
2018-08-19 16:30:00,16.5,110.0
2018-08-19 17:00:00,17.0,130.0
2018-08-19 17:30:00,17.5,120.0
2018-08-19 18:00:00,18.0,140.0
2018-08-19 18:30:00,18.5,100.0
2018-08-19 19:00:00,19.0,110.0
2018-08-19 19:30:00,19.5,90.0
2018-08-19 20:00:00,20.0,110.0
2018-08-19 20:30:00,20.5,80.0
2018-08-19 21:00:00,21.0,100.0
2018-08-19 21:30:00,21.5,90.0
2018-08-19 22:00:00,22.0,100.0
2018-08-19 22:30:00,22.5,70.0
2018-08-19 23:00:00,23.0,70.0
2018-08-19 23:30:00,23.5,110.0
2018-08-20 00:00:00,0.0,60.0
2018-08-20 00:30:00,0.5,70.0
2018-08-20 01:00:00,1.0,60.0
2018-08-20 01:30:00,1.5,50.0
2018-08-20 02:00:00,2.0,70.0
2018-08-20 02:30:00,2.5,50.0
2018-08-20 03:00:00,3.0,50.0
2018-08-20 03:30:00,3.5,80.0
2018-08-20 04:00:00,4.0,50.0
2018-08-20 04:30:00,4.5,80.0
2018-08-20 05:00:00,5.0,90.0
2018-08-20 05:30:00,5.5,80.0
2018-08-20 06:00:00,6.0,80.0
2018-08-20 06:30:00,6.5,70.0
2018-08-20 07:00:00,7.0,60.0
2018-08-20 07:30:00,7.5,50.0
2018-08-20 08:00:00,8.0,220.0
2018-08-20 08:30:00,8.5,80.0
2018-08-20 09:00:00,9.0,90.0
2018-08-20 09:30:00,9.5,170.0
2018-08-20 10:00:00,10.0,90.0
2018-08-20 10:30:00,10.5,110.0
2018-08-20 11:00:00,11.0,90.0
2018-08-20 11:30:00,11.5,110.0
2018-08-20 12:00:00,12.0,100.0
2018-08-20 12:30:00,12.5,90.0
2018-08-20 13:00:00,13.0,100.0
2018-08-20 13:30:00,13.5,90.0
2018-08-20 14:00:00,14.0,100.0
2018-08-20 14:30:00,14.5,120.0
2018-08-20 15:00:00,15.0,90.0
2018-08-20 15:30:00,15.5,60.0
2018-08-20 16:00:00,16.0,80.0
2018-08-20 16:30:00,16.5,90.0
2018-08-20 17:00:00,17.0,120.0
2018-08-20 17:30:00,17.5,170.0
2018-08-20 18:00:00,18.0,120.0
2018-08-20 18:30:00,18.5,120.0
2018-08-20 19:00:00,19.0,100.0
2018-08-20 19:30:00,19.5,120.0
2018-08-20 20:00:00,20.0,110.0
2018-08-20 20:30:00,20.5,90.0
2018-08-20 21:00:00,21.0,90.0
2018-08-20 21:30:00,21.5,90.0
2018-08-20 22:00:00,22.0,130.0
2018-08-20 22:30:00,22.5,130.0
2018-08-20 23:00:00,23.0,110.0
2018-08-20 23:30:00,23.5,170.0
2018-08-21 00:00:00,0.0,90.0
2018-08-21 00:30:00,0.5,60.0
2018-08-21 01:00:00,1.0,110.0
2018-08-21 01:30:00,1.5,50.0
2018-08-21 02:00:00,2.0,90.0
2018-08-21 02:30:00,2.5,70.0
2018-08-21 03:00:00,3.0,60.0
2018-08-21 03:30:00,3.5,50.0
2018-08-21 04:00:00,4.0,70.0
2018-08-21 04:30:00,4.5,80.0
2018-08-21 05:00:00,5.0,80.0
2018-08-21 05:30:00,5.5,80.0
2018-08-21 06:00:00,6.0,60.0
2018-08-21 06:30:00,6.5,50.0
2018-08-21 07:00:00,7.0,60.0
2018-08-21 07:30:00,7.5,190.0
2018-08-21 08:00:00,8.0,90.0
2018-08-21 08:30:00,8.5,80.0
2018-08-21 09:00:00,9.0,130.0
2018-08-21 09:30:00,9.5,180.0
2018-08-21 10:00:00,10.0,160.0
2018-08-21 10:30:00,10.5,110.0
2018-08-21 11:00:00,11.0,140.0
2018-08-21 11:30:00,11.5,110.0
2018-08-21 12:00:00,12.0,130.0
2018-08-21 12:30:00,12.5,200.0
2018-08-21 13:00:00,13.0,240.0
2018-08-21 13:30:00,13.5,210.0
2018-08-21 14:00:00,14.0,250.0
2018-08-21 14:30:00,14.5,330.0
2018-08-21 15:00:00,15.0,500.0
2018-08-21 15:30:00,15.5,420.0
2018-08-21 16:00:00,16.0,400.0
2018-08-21 16:30:00,16.5,450.0
2018-08-21 17:00:00,17.0,450.0
2018-08-21 17:30:00,17.5,420.0
2018-08-21 18:00:00,18.0,340.0
2018-08-21 18:30:00,18.5,300.0
2018-08-21 19:00:00,19.0,250.0
2018-08-21 19:30:00,19.5,260.0
2018-08-21 20:00:00,20.0,250.0
2018-08-21 20:30:00,20.5,250.0
2018-08-21 21:00:00,21.0,360.0
2018-08-21 21:30:00,21.5,330.0
2018-08-21 22:00:00,22.0,310.0
2018-08-21 22:30:00,22.5,230.0
2018-08-21 23:00:00,23.0,160.0
2018-08-21 23:30:00,23.5,140.0
2018-08-22 00:00:00,0.0,120.0
2018-08-22 00:30:00,0.5,90.0
2018-08-22 01:00:00,1.0,100.0
2018-08-22 01:30:00,1.5,100.0
2018-08-22 02:00:00,2.0,90.0
2018-08-22 02:30:00,2.5,90.0
2018-08-22 03:00:00,3.0,100.0
2018-08-22 03:30:00,3.5,60.0
2018-08-22 04:00:00,4.0,60.0
2018-08-22 04:30:00,4.5,70.0
2018-08-22 05:00:00,5.0,90.0
2018-08-22 05:30:00,5.5,90.0
2018-08-22 06:00:00,6.0,90.0
2018-08-22 06:30:00,6.5,100.0
2018-08-22 07:00:00,7.0,80.0
2018-08-22 07:30:00,7.5,90.0
2018-08-22 08:00:00,8.0,80.0
2018-08-22 08:30:00,8.5,220.0
2018-08-22 09:00:00,9.0,210.0
2018-08-22 09:30:00,9.5,280.0
2018-08-22 10:00:00,10.0,250.0
2018-08-22 10:30:00,10.5,240.0
2018-08-22 11:00:00,11.0,240.0
2018-08-22 11:30:00,11.5,240.0
2018-08-22 12:00:00,12.0,220.0
2018-08-22 12:30:00,12.5,260.0
2018-08-22 13:00:00,13.0,260.0
2018-08-22 13:30:00,13.5,430.0
2018-08-22 14:00:00,14.0,530.0
2018-08-22 14:30:00,14.5,420.0
2018-08-22 15:00:00,15.0,380.0
2018-08-22 15:30:00,15.5,390.0
2018-08-22 16:00:00,16.0,370.0
2018-08-22 16:30:00,16.5,440.0
2018-08-22 17:00:00,17.0,400.0
2018-08-22 17:30:00,17.5,370.0
2018-08-22 18:00:00,18.0,410.0
2018-08-22 18:30:00,18.5,260.0
2018-08-22 19:00:00,19.0,230.0
2018-08-22 19:30:00,19.5,250.0
2018-08-22 20:00:00,20.0,250.0
2018-08-22 20:30:00,20.5,260.0
2018-08-22 21:00:00,21.0,260.0
2018-08-22 21:30:00,21.5,250.0
2018-08-22 22:00:00,22.0,400.0
2018-08-22 22:30:00,22.5,490.0
2018-08-22 23:00:00,23.0,360.0
2018-08-22 23:30:00,23.5,260.0
2018-08-23 00:00:00,0.0,150.0
2018-08-23 00:30:00,0.5,120.0
2018-08-23 01:00:00,1.0,130.0
2018-08-23 01:30:00,1.5,100.0
2018-08-23 02:00:00,2.0,120.0
2018-08-23 02:30:00,2.5,100.0
2018-08-23 03:00:00,3.0,80.0
2018-08-23 03:30:00,3.5,80.0
2018-08-23 04:00:00,4.0,110.0
2018-08-23 04:30:00,4.5,80.0
2018-08-23 05:00:00,5.0,100.0
2018-08-23 05:30:00,5.5,50.0
2018-08-23 06:00:00,6.0,80.0
2018-08-23 06:30:00,6.5,110.0
2018-08-23 07:00:00,7.0,100.0
2018-08-23 07:30:00,7.5,190.0
2018-08-23 08:00:00,8.0,240.0
2018-08-23 08:30:00,8.5,290.0
2018-08-23 09:00:00,9.0,260.0
2018-08-23 09:30:00,9.5,220.0
2018-08-23 10:00:00,10.0,160.0
2018-08-23 10:30:00,10.5,240.0
2018-08-23 11:00:00,11.0,220.0
2018-08-23 11:30:00,11.5,220.0
2018-08-23 12:00:00,12.0,220.0
2018-08-23 12:30:00,12.5,320.0
2018-08-23 13:00:00,13.0,490.0
2018-08-23 13:30:00,13.5,530.0
2018-08-23 14:00:00,14.0,460.0
2018-08-23 14:30:00,14.5,520.0
2018-08-23 15:00:00,15.0,400.0
2018-08-23 15:30:00,15.5,410.0
2018-08-23 16:00:00,16.0,330.0
2018-08-23 16:30:00,16.5,350.0
2018-08-23 17:00:00,17.0,330.0
2018-08-23 17:30:00,17.5,280.0
2018-08-23 18:00:00,18.0,300.0
2018-08-23 18:30:00,18.5,300.0
2018-08-23 19:00:00,19.0,280.0
2018-08-23 19:30:00,19.5,270.0
2018-08-23 20:00:00,20.0,270.0
2018-08-23 20:30:00,20.5,240.0
2018-08-23 21:00:00,21.0,340.0
2018-08-23 21:30:00,21.5,310.0
2018-08-23 22:00:00,22.0,230.0
2018-08-23 22:30:00,22.5,150.0
2018-08-23 23:00:00,23.0,130.0
2018-08-23 23:30:00,23.5,130.0
2018-08-24 00:00:00,0.0,120.0
2018-08-24 00:30:00,0.5,130.0
2018-08-24 01:00:00,1.0,110.0
2018-08-24 01:30:00,1.5,120.0
2018-08-24 02:00:00,2.0,120.0
2018-08-24 02:30:00,2.5,130.0
2018-08-24 03:00:00,3.0,100.0
2018-08-24 03:30:00,3.5,100.0
2018-08-24 04:00:00,4.0,110.0
2018-08-24 04:30:00,4.5,110.0
2018-08-24 05:00:00,5.0,110.0
2018-08-24 05:30:00,5.5,100.0
2018-08-24 06:00:00,6.0,90.0
2018-08-24 06:30:00,6.5,90.0
2018-08-24 07:00:00,7.0,100.0
2018-08-24 07:30:00,7.5,210.0
2018-08-24 08:00:00,8.0,140.0
2018-08-24 08:30:00,8.5,120.0
2018-08-24 09:00:00,9.0,180.0
2018-08-24 09:30:00,9.5,250.0
2018-08-24 10:00:00,10.0,220.0
2018-08-24 10:30:00,10.5,250.0
2018-08-24 11:00:00,11.0,220.0
2018-08-24 11:30:00,11.5,240.0
2018-08-24 12:00:00,12.0,230.0
2018-08-24 12:30:00,12.5,290.0
2018-08-24 13:00:00,13.0,430.0
2018-08-24 13:30:00,13.5,360.0
2018-08-24 14:00:00,14.0,360.0
2018-08-24 14:30:00,14.5,430.0
2018-08-24 15:00:00,15.0,290.0
2018-08-24 15:30:00,15.5,350.0
2018-08-24 16:00:00,16.0,350.0
2018-08-24 16:30:00,16.5,390.0
2018-08-24 17:00:00,17.0,710.0
2018-08-24 17:30:00,17.5,360.0
2018-08-24 18:00:00,18.0,450.0
2018-08-24 18:30:00,18.5,280.0
2018-08-24 19:00:00,19.0,280.0
2018-08-24 19:30:00,19.5,290.0
2018-08-24 20:00:00,20.0,270.0
2018-08-24 20:30:00,20.5,260.0
2018-08-24 21:00:00,21.0,250.0
2018-08-24 21:30:00,21.5,270.0
2018-08-24 22:00:00,22.0,220.0
2018-08-24 22:30:00,22.5,320.0
2018-08-24 23:00:00,23.0,310.0
2018-08-24 23:30:00,23.5,290.0
2018-08-25 00:00:00,0.0,120.0
2018-08-25 00:30:00,0.5,120.0
2018-08-25 01:00:00,1.0,130.0
2018-08-25 01:30:00,1.5,110.0
2018-08-25 02:00:00,2.0,130.0
2018-08-25 02:30:00,2.5,140.0
2018-08-25 03:00:00,3.0,110.0
2018-08-25 03:30:00,3.5,110.0
2018-08-25 04:00:00,4.0,50.0
2018-08-25 04:30:00,4.5,110.0
2018-08-25 05:00:00,5.0,100.0
2018-08-25 05:30:00,5.5,90.0
2018-08-25 06:00:00,6.0,60.0
2018-08-25 06:30:00,6.5,140.0
2018-08-25 07:00:00,7.0,110.0
2018-08-25 07:30:00,7.5,120.0
2018-08-25 08:00:00,8.0,120.0
2018-08-25 08:30:00,8.5,230.0
2018-08-25 09:00:00,9.0,260.0
2018-08-25 09:30:00,9.5,250.0
2018-08-25 10:00:00,10.0,230.0
2018-08-25 10:30:00,10.5,250.0
2018-08-25 11:00:00,11.0,240.0
2018-08-25 11:30:00,11.5,340.0
2018-08-25 12:00:00,12.0,570.0
2018-08-25 12:30:00,12.5,480.0
2018-08-25 13:00:00,13.0,470.0
2018-08-25 13:30:00,13.5,440.0
2018-08-25 14:00:00,14.0,440.0
2018-08-25 14:30:00,14.5,430.0
2018-08-25 15:00:00,15.0,420.0
2018-08-25 15:30:00,15.5,450.0
2018-08-25 16:00:00,16.0,390.0
2018-08-25 16:30:00,16.5,350.0
2018-08-25 17:00:00,17.0,430.0
2018-08-25 17:30:00,17.5,420.0
2018-08-25 18:00:00,18.0,620.0
2018-08-25 18:30:00,18.5,420.0
2018-08-25 19:00:00,19.0,410.0
2018-08-25 19:30:00,19.5,400.0
2018-08-25 20:00:00,20.0,370.0
2018-08-25 20:30:00,20.5,390.0
2018-08-25 21:00:00,21.0,340.0
2018-08-25 21:30:00,21.5,500.0
2018-08-25 22:00:00,22.0,510.0
2018-08-25 22:30:00,22.5,280.0
2018-08-25 23:00:00,23.0,180.0
2018-08-25 23:30:00,23.5,150.0
2018-08-26 00:00:00,0.0,160.0
2018-08-26 00:30:00,0.5,140.0
2018-08-26 01:00:00,1.0,150.0
2018-08-26 01:30:00,1.5,110.0
2018-08-26 02:00:00,2.0,130.0
2018-08-26 02:30:00,2.5,110.0
2018-08-26 03:00:00,3.0,120.0
2018-08-26 03:30:00,3.5,110.0
2018-08-26 04:00:00,4.0,130.0
2018-08-26 04:30:00,4.5,110.0
2018-08-26 05:00:00,5.0,130.0
2018-08-26 05:30:00,5.5,90.0
2018-08-26 06:00:00,6.0,120.0
2018-08-26 06:30:00,6.5,90.0
2018-08-26 07:00:00,7.0,120.0
2018-08-26 07:30:00,7.5,90.0
2018-08-26 08:00:00,8.0,310.0
2018-08-26 08:30:00,8.5,310.0
2018-08-26 09:00:00,9.0,140.0
2018-08-26 09:30:00,9.5,260.0
2018-08-26 10:00:00,10.0,280.0
2018-08-26 10:30:00,10.5,260.0
2018-08-26 11:00:00,11.0,260.0
2018-08-26 11:30:00,11.5,260.0
2018-08-26 12:00:00,12.0,250.0
2018-08-26 12:30:00,12.5,450.0
2018-08-26 13:00:00,13.0,530.0
2018-08-26 13:30:00,13.5,420.0
2018-08-26 14:00:00,14.0,410.0
2018-08-26 14:30:00,14.5,440.0
2018-08-26 15:00:00,15.0,390.0
2018-08-26 15:30:00,15.5,410.0
2018-08-26 16:00:00,16.0,390.0
2018-08-26 16:30:00,16.5,480.0
2018-08-26 17:00:00,17.0,420.0
2018-08-26 17:30:00,17.5,420.0
2018-08-26 18:00:00,18.0,430.0
2018-08-26 18:30:00,18.5,400.0
2018-08-26 19:00:00,19.0,390.0
2018-08-26 19:30:00,19.5,410.0
2018-08-26 20:00:00,20.0,300.0
2018-08-26 20:30:00,20.5,320.0
2018-08-26 21:00:00,21.0,380.0
2018-08-26 21:30:00,21.5,430.0
2018-08-26 22:00:00,22.0,610.0
2018-08-26 22:30:00,22.5,430.0
2018-08-26 23:00:00,23.0,390.0
2018-08-26 23:30:00,23.5,240.0
2018-08-27 00:00:00,0.0,160.0
2018-08-27 00:30:00,0.5,140.0
2018-08-27 01:00:00,1.0,150.0
2018-08-27 01:30:00,1.5,130.0
2018-08-27 02:00:00,2.0,150.0
2018-08-27 02:30:00,2.5,120.0
2018-08-27 03:00:00,3.0,130.0
2018-08-27 03:30:00,3.5,90.0
2018-08-27 04:00:00,4.0,110.0
2018-08-27 04:30:00,4.5,100.0
2018-08-27 05:00:00,5.0,90.0
2018-08-27 05:30:00,5.5,90.0
2018-08-27 06:00:00,6.0,120.0
2018-08-27 06:30:00,6.5,110.0
2018-08-27 07:00:00,7.0,110.0
2018-08-27 07:30:00,7.5,290.0
2018-08-27 08:00:00,8.0,230.0
2018-08-27 08:30:00,8.5,220.0
2018-08-27 09:00:00,9.0,210.0
2018-08-27 09:30:00,9.5,270.0
2018-08-27 10:00:00,10.0,220.0
2018-08-27 10:30:00,10.5,210.0
2018-08-27 11:00:00,11.0,240.0
2018-08-27 11:30:00,11.5,210.0
2018-08-27 12:00:00,12.0,260.0
2018-08-27 12:30:00,12.5,200.0
2018-08-27 13:00:00,13.0,240.0
2018-08-27 13:30:00,13.5,380.0
2018-08-27 14:00:00,14.0,530.0
2018-08-27 14:30:00,14.5,420.0
2018-08-27 15:00:00,15.0,380.0
2018-08-27 15:30:00,15.5,440.0
2018-08-27 16:00:00,16.0,440.0
2018-08-27 16:30:00,16.5,360.0
2018-08-27 17:00:00,17.0,370.0
2018-08-27 17:30:00,17.5,300.0
2018-08-27 18:00:00,18.0,320.0
2018-08-27 18:30:00,18.5,280.0
2018-08-27 19:00:00,19.0,280.0
2018-08-27 19:30:00,19.5,240.0
2018-08-27 20:00:00,20.0,250.0
2018-08-27 20:30:00,20.5,250.0
2018-08-27 21:00:00,21.0,230.0
2018-08-27 21:30:00,21.5,400.0
2018-08-27 22:00:00,22.0,230.0
2018-08-27 22:30:00,22.5,140.0
2018-08-27 23:00:00,23.0,120.0
2018-08-27 23:30:00,23.5,120.0
2018-08-28 00:00:00,0.0,110.0
2018-08-28 00:30:00,0.5,110.0
2018-08-28 01:00:00,1.0,90.0
2018-08-28 01:30:00,1.5,120.0
2018-08-28 02:00:00,2.0,100.0
2018-08-28 02:30:00,2.5,110.0
2018-08-28 03:00:00,3.0,100.0
2018-08-28 03:30:00,3.5,90.0
2018-08-28 04:00:00,4.0,100.0
2018-08-28 04:30:00,4.5,60.0
2018-08-28 05:00:00,5.0,100.0
2018-08-28 05:30:00,5.5,50.0
2018-08-28 06:00:00,6.0,70.0
2018-08-28 06:30:00,6.5,80.0
2018-08-28 07:00:00,7.0,50.0
2018-08-28 07:30:00,7.5,150.0
2018-08-28 08:00:00,8.0,190.0
2018-08-28 08:30:00,8.5,100.0
2018-08-28 09:00:00,9.0,130.0
2018-08-28 09:30:00,9.5,110.0
2018-08-28 10:00:00,10.0,100.0
2018-08-28 10:30:00,10.5,100.0
2018-08-28 11:00:00,11.0,100.0
2018-08-28 11:30:00,11.5,170.0
2018-08-28 12:00:00,12.0,130.0
2018-08-28 12:30:00,12.5,110.0
2018-08-28 13:00:00,13.0,90.0
2018-08-28 13:30:00,13.5,120.0
2018-08-28 14:00:00,14.0,170.0
2018-08-28 14:30:00,14.5,160.0
2018-08-28 15:00:00,15.0,130.0
2018-08-28 15:30:00,15.5,130.0
2018-08-28 16:00:00,16.0,180.0
2018-08-28 16:30:00,16.5,250.0
2018-08-28 17:00:00,17.0,170.0
2018-08-28 17:30:00,17.5,160.0
